d,n,k,theta1,theta2,log_cost,pf_inv,eta,metric,qubits_in,qubits_out,qubits_max,depth,gates,dw,toffoli_count,t_count,t_depth
560,1023,341,1.1075307720500684,1.1075307720500684,171.27043721576524,124775490,0.453131651639479,t_count,67,67,1601,18871232554059.6,762023112116350.0,7.39617521600895e+15,35000881686222.0,250946269217665.0,12656976797759.1
568,1023,341,1.1077538863215306,1.1077538863215306,173.4106728267744,156383145,0.453513870344098,t_count,68,68,1602,26418149337800.4,1.05435592422932e+15,1.0278398128545e+16,48412206681232.2,347228020243720.0,17633166663268.7
576,1023,341,1.1079709737125387,1.1079709737125387,175.55068667608936,195950807,0.453886499017257,t_count,69,69,1603,36976688148257.4,1.45878716741872e+15,1.42838848348597e+16,66960149223558.4,480434699912111.0,24563710093759.7
584,1023,341,1.108182222078673,1.108182222078673,177.69048599008363,245474855,0.454250171230129,t_count,70,70,1604,51746072778138.3,2.0182781914062e+15,1.98503617572781e+16,92610962028163.4,664719411528515.0,34215277093955.9
592,1023,341,1.1083878831402758,1.1083878831402758,179.83007763074195,307448563,0.454605471662898,t_count,71,71,1605,72402452354448.5,2.79225993502757e+15,2.75862540086799e+16,128083784072766.0,919661634987221.0,47655193812974.2
600,1023,341,1.108588169374542,1.108588169374542,181.9694681048246,384987992,0.454952936533839,t_count,72,72,1606,101287853327014.0,3.86292910023083e+15,3.83371056080647e+16,177138117918933.0,1.2723419383681e+15,66368981517929.1
608,1023,341,1.1087832832960545,1.1087832832960545,184.1086635729977,481986322,0.455293057877052,t_count,73,73,1607,141674379299833.0,5.34397037945872e+15,5.32780414949573e+16,244971951565852.0,1.76021621595098e+15,92424143606437.5
616,1023,341,1.1089767680006855,1.1089767680006855,186.24766985780693,603068479,0.455626384126094,t_count,74,74,1608,198188301247084.0,7.39467979798132e+15,7.40629239375752e+16,338866604364434.0,2.43576961309474e+15,128733918890405.0
624,1023,341,1.1091621335507449,1.1091621335507449,188.38649246156578,754719216,0.455953133725499,t_count,75,75,1609,277127050715186.0,1.02292304967078e+16,1.02928840720431e+17,468607772291021.0,3.36957129213961e+15,179245531698785.0
632,1023,341,1.1093407269536595,1.1093407269536595,190.52513657665025,944584125,0.456273720122599,t_count,76,76,1610,387377499168847.0,1.41473138424623e+16,1.43019688112898e+17,647884638347897.0,4.66037122362521e+15,249511707979934.0
640,1023,341,1.1095191862808222,1.1095191862808222,192.66360713194808,1181386716,0.456588674553286,t_count,77,77,1611,541609312231990.0,1.9572801322388e+16,1.98800447043702e+17,896053419373012.0,6.44784131538386e+15,347425411950110.0
648,1023,341,1.109691002387359,1.109691002387359,194.80190872454253,1477734441,0.456898121048099,t_count,78,78,1612,756985702027159.0,2.70727525377769e+16,2.76282797586342e+17,1.23899796528377e+15,8.91884436106358e+15,483629754072907.0
656,1023,341,1.1098594875927812,1.1098594875927812,196.94004573976193,1847934156,0.457202437762583,t_count,79,79,1613,1.05793460067033e+15,3.74482008858843e+16,3.83993355347956e+17,1.71327252455279e+15,1.23373514953436e+16,673231109517480.0
664,1023,341,1.1100228773381744,1.1100228773381744,199.0776935308328,2310844233,0.457501832851581,t_count,79,79,1613,1.46271839664342e+15,5.17765203276973e+16,5.30915752921214e+17,2.36879977130837e+15,1.70578322957402e+16,930820797863996.0
